createdAt,createdBy,LastChangedAt,LastChangedBy,TravelUUID,TravelID,BeginDate,EndDate,BookingFee,TotalPrice,CurrencyCode_code,Progress,Description,TravelStatus_code,to_Agency_AgencyID,to_Customer_CustomerID
2021-10-15T03:22:33.000Z,Lindwurm,2022-09-01T14:09:25.812Z,privileged,49727221A8E4645C17002DF03754AB66,3320,2025-11-06,2025-11-06,10,2372,EUR,100,Visiting Illya,A,070032,000614
2021-10-19T07:48:48.000Z,Rahn,2022-09-01T13:50:29.755Z,privileged,4A727221A8E4645C17002DF03754AB66,3321,2025-11-06,2025-11-06,10,2394,EUR,50,Vacation,O,070041,000377
2021-10-17T14:40:36.000Z,Simonen,2022-09-01T14:09:25.812Z,privileged,4B727221A8E4645C17002DF03754AB66,3322,2025-11-06,2025-11-06,30,7073,EUR,100,Visiting Simon,A,070031,000150
2021-10-05T12:49:25.000Z,Deichgraeber,2022-09-01T13:50:29.755Z,privileged,4C727221A8E4645C17002DF03754AB66,3323,2025-11-06,2025-11-06,20,4725,EUR,65,Business Trip to Germany,O,070019,000019
2021-10-11T18:00:27.000Z,Illner,2022-09-01T13:50:29.755Z,privileged,4D727221A8E4645C17002DF03754AB66,3324,2025-11-06,2025-11-06,10,2431,EUR,50,Business Trip for Holm,O,070009,000125
2021-10-19T00:30:21.000Z,Trensch,2022-09-01T13:50:29.755Z,privileged,4E727221A8E4645C17002DF03754AB66,3325,2025-11-06,2025-11-06,20,4868,EUR,65,Vacation,O,070003,000414
2021-10-15T21:50:18.000Z,Pan,2022-09-01T13:50:29.755Z,privileged,4F727221A8E4645C17002DF03754AB66,3326,2025-11-06,2025-11-06,10,2456,EUR,50,Vacation,O,070005,000189
2021-10-12T11:58:41.000Z,Müller,2022-09-01T13:50:29.755Z,privileged,50727221A8E4645C17002DF03754AB66,3327,2025-11-06,2025-11-06,30,7354,EUR,65,Vacation,O,070047,000587
2021-10-10T21:19:37.000Z,Columbo,2022-09-01T13:50:29.755Z,privileged,51727221A8E4645C17002DF03754AB66,3328,2025-11-06,2025-11-06,20,5100,EUR,65,"Vacation for Cindy, Simon",O,070013,000111
2021-10-02T02:12:19.000Z,Schneider,2022-09-01T13:50:29.755Z,privileged,52727221A8E4645C17002DF03754AB66,3329,2025-11-06,2025-11-06,10,2514,EUR,50,Vacation,O,070045,000032
2021-10-18T11:55:13.000Z,Dumbach,2022-09-01T13:50:29.755Z,privileged,53727221A8E4645C17002DF03754AB66,3330,2025-11-06,2025-11-06,20,5143,EUR,65,Vacation,O,070043,000047
2021-10-15T10:20:18.000Z,D´Oultrement,2022-09-01T13:50:29.755Z,privileged,54727221A8E4645C17002DF03754AB66,3331,2025-11-06,2025-11-06,20,4961,EUR,65,Vacation,O,070002,000295
2021-10-15T08:42:33.000Z,Waldmann,2022-09-01T13:50:29.755Z,privileged,55727221A8E4645C17002DF03754AB66,3332,2025-11-06,2025-11-06,10,2519,EUR,50,Vacation,O,070046,000086
2021-10-22T20:35:38.000Z,Lindwurm,2022-09-01T13:50:29.755Z,privileged,56727221A8E4645C17002DF03754AB66,3333,2025-11-06,2025-11-06,30,7626,EUR,65,Vacation,O,070049,000292
2021-10-18T07:33:06.000Z,Fischer,2022-09-01T14:09:25.812Z,privileged,57727221A8E4645C17002DF03754AB66,3334,2025-11-06,2025-11-06,10,2536,EUR,100,Visiting Jean,A,070035,000712
2021-10-18T15:45:15.000Z,Montero,2022-09-01T14:09:25.812Z,privileged,58727221A8E4645C17002DF03754AB66,3335,2025-11-06,2025-11-06,30,7827,EUR,100,Visiting Salvador,A,070034,000692
2021-10-16T13:35:05.000Z,Schneider,2022-09-01T14:09:25.812Z,privileged,59727221A8E4645C17002DF03754AB66,3336,2025-11-06,2025-11-06,20,5256,EUR,100,Business Trip,A,070037,000655
2021-10-13T23:42:58.000Z,Leisert,2022-09-01T13:50:29.755Z,privileged,5A727221A8E4645C17002DF03754AB66,3337,2025-11-06,2025-11-06,30,8043,EUR,65,Vacation,O,070004,000194
2021-10-15T14:20:50.000Z,Sommer,2022-09-01T13:50:29.755Z,privileged,5B727221A8E4645C17002DF03754AB66,3338,2025-11-06,2025-11-06,10,2663,EUR,50,Vacation for Amelie,O,070012,000213
2021-10-15T14:50:27.000Z,Gahl,2022-09-01T13:50:29.755Z,privileged,5C727221A8E4645C17002DF03754AB66,3339,2025-11-06,2025-11-06,20,5355,EUR,65,"Vacation for August, Pierre",O,070011,000176
2021-10-21T01:30:40.000Z,Jacqmain,2022-09-01T14:09:25.812Z,privileged,5D727221A8E4645C17002DF03754AB66,3340,2025-11-06,2025-11-06,20,5380,EUR,100,Sightseeing in Frankfurt/Main,A,070029,000017
2021-10-18T15:47:18.000Z,Sessler,2022-09-01T13:50:29.755Z,privileged,5E727221A8E4645C17002DF03754AB66,3341,2025-11-06,2025-11-06,10,2676,EUR,50,Business Trip for Jean,O,070006,000186
2021-10-19T05:54:40.000Z,Legrand,2022-09-01T13:50:29.755Z,privileged,5F727221A8E4645C17002DF03754AB66,3342,2025-11-06,2025-11-06,20,5346,EUR,65,Vacation,O,070041,000178
2021-10-03T17:17:38.000Z,Hunter,2022-09-01T14:09:25.812Z,privileged,60727221A8E4645C17002DF03754AB66,3343,2025-11-06,2025-11-06,20,5478,EUR,100,Sightseeing in Frankfurt/Main,A,070026,000633
2021-10-15T04:53:42.000Z,Legrand,2022-09-01T13:50:29.755Z,privileged,61727221A8E4645C17002DF03754AB66,3344,2025-11-06,2025-11-06,10,2736,EUR,50,Vacation to Germany,O,070021,000385
2021-10-08T09:09:29.000Z,Cesari,2022-09-01T13:50:29.755Z,privileged,62727221A8E4645C17002DF03754AB66,3345,2025-11-06,2025-11-06,20,5622,EUR,65,Business Trip to Germany,O,070019,000148
2021-10-12T05:39:13.000Z,Babilon,2022-09-01T13:50:29.755Z,privileged,63727221A8E4645C17002DF03754AB66,3346,2025-11-06,2025-11-06,20,5598,EUR,65,Vacation,O,070050,000257
2021-10-02T22:11:01.000Z,Meier,2022-09-01T14:09:25.812Z,privileged,64727221A8E4645C17002DF03754AB66,3347,2025-11-06,2025-11-06,20,5624,EUR,100,Business Trip,A,070036,000434
2021-10-07T17:29:30.000Z,Koller,2022-09-01T13:50:29.755Z,privileged,65727221A8E4645C17002DF03754AB66,3348,2025-11-06,2025-11-06,30,8619,EUR,65,Vacation,O,070005,000675
2021-10-13T22:02:36.000Z,Henry,2022-09-01T13:50:29.755Z,privileged,66727221A8E4645C17002DF03754AB66,3349,2025-11-06,2025-11-06,20,5747,EUR,65,Vacation to Germany,O,070024,000004
2021-10-05T12:38:57.000Z,Gahl,2022-09-01T13:50:29.755Z,privileged,67727221A8E4645C17002DF03754AB66,3350,2025-11-06,2025-11-06,30,8654,EUR,65,Business Trip to Germany,O,070017,000228
2021-10-03T16:03:01.000Z,Matthaeus,2022-09-01T13:50:29.755Z,privileged,68727221A8E4645C17002DF03754AB66,3351,2025-11-06,2025-11-06,30,8575,EUR,65,"Vacation for Friedrich, Georg, Jean-Luc",O,070012,000470
2021-10-16T10:03:51.000Z,Waldmann,2022-09-01T14:09:25.812Z,privileged,69727221A8E4645C17002DF03754AB66,3352,2025-11-06,2025-11-06,10,2931,EUR,100,Sightseeing in Frankfurt/Main,A,070026,000052
2021-10-22T17:35:38.000Z,Gahl,2022-09-01T13:50:29.755Z,privileged,6A727221A8E4645C17002DF03754AB66,3353,2025-11-06,2025-11-06,10,3020,EUR,50,Vacation,O,070043,000194
2021-10-06T03:38:49.000Z,Sisko,2022-09-01T13:50:29.755Z,privileged,6B727221A8E4645C17002DF03754AB66,3354,2025-11-06,2025-11-06,30,9036,EUR,65,Vacation,O,070004,000314
2021-10-10T07:57:30.000Z,Fischmann,2022-09-01T13:50:29.755Z,privileged,6C727221A8E4645C17002DF03754AB66,3355,2025-11-06,2025-11-06,10,2995,EUR,50,Vacation,O,070042,000077
2021-10-02T22:28:28.000Z,Kreiss,2022-09-01T14:09:25.812Z,privileged,6D727221A8E4645C17002DF03754AB66,3356,2025-11-06,2025-11-06,20,5968,EUR,100,Business Trip,A,070037,000002
2021-10-06T11:29:52.000Z,Columbo,2022-09-01T13:50:29.755Z,privileged,6E727221A8E4645C17002DF03754AB66,3357,2025-11-06,2025-11-06,20,6118,EUR,65,Business Trip to Germany,O,070017,000349
2021-10-21T00:10:54.000Z,Pratt,2022-09-01T14:09:25.812Z,privileged,6F727221A8E4645C17002DF03754AB66,3358,2025-11-06,2025-11-06,30,9162,EUR,100,Sightseeing in Frankfurt/Main,A,070028,000545
2021-10-18T17:54:21.000Z,Illner,2022-09-01T13:50:29.755Z,privileged,70727221A8E4645C17002DF03754AB66,3359,2025-11-06,2025-11-06,30,9341,EUR,65,Vacation,O,070004,000551
2021-10-21T07:25:33.000Z,Lautenbach,2022-09-01T14:09:25.812Z,privileged,71727221A8E4645C17002DF03754AB66,3360,2025-11-06,2025-11-06,30,9419,EUR,100,Sightseeing in Frankfurt/Main,A,070027,000166
2021-10-03T17:13:40.000Z,Dumbach,2022-09-01T13:50:29.755Z,privileged,72727221A8E4645C17002DF03754AB66,3361,2025-11-06,2025-11-06,20,6397,EUR,65,Vacation to Germany,O,070021,000100
2021-10-20T13:52:27.000Z,Benjamin,2022-09-01T13:50:29.755Z,privileged,73727221A8E4645C17002DF03754AB66,3362,2025-11-06,2025-11-06,10,3219,EUR,50,Vacation,O,070042,000403
2021-10-06T13:01:02.000Z,Trensch,2022-09-01T13:50:29.755Z,privileged,74727221A8E4645C17002DF03754AB66,3363,2025-11-06,2025-11-06,20,6489,EUR,65,Business Trip to Germany,O,070016,000399
2021-10-10T15:28:28.000Z,Picard,2022-09-01T13:50:29.755Z,privileged,75727221A8E4645C17002DF03754AB66,3364,2025-11-06,2025-11-06,20,6456,EUR,65,Vacation,O,070043,000403
2021-10-05T03:19:12.000Z,Domenech,2022-09-01T13:50:29.755Z,privileged,76727221A8E4645C17002DF03754AB66,3365,2025-11-06,2025-11-06,20,6510,EUR,65,Vacation to Germany,O,070023,000460
2021-10-11T14:01:20.000Z,Marshall,2022-09-01T13:50:29.755Z,privileged,77727221A8E4645C17002DF03754AB66,3366,2025-11-06,2025-11-06,20,6477,EUR,65,Business Trip,O,070040,000718
2021-10-10T01:19:55.000Z,Henry,2022-09-01T13:50:29.755Z,privileged,78727221A8E4645C17002DF03754AB66,3367,2025-11-06,2025-11-06,20,6475,EUR,65,Vacation to Germany,O,070021,000462
2021-10-02T04:57:05.000Z,Goelke,2022-09-01T13:50:29.755Z,privileged,79727221A8E4645C17002DF03754AB66,3368,2025-11-06,2025-11-06,20,6663,EUR,65,Business Trip to Germany,O,070016,000438
2021-10-06T11:20:23.000Z,Müller,2022-09-01T13:50:37.678Z,privileged,7A727221A8E4645C17002DF03754AB66,3369,2025-11-06,2025-11-06,10,3275,EUR,50,Business Trip to Germany,O,070018,000662
2021-10-18T07:24:56.000Z,Buehler,2022-09-01T13:50:37.678Z,privileged,7B727221A8E4645C17002DF03754AB66,3370,2025-11-06,2025-11-06,10,3356,EUR,50,Vacation to Germany,O,070023,000515
2021-10-16T19:57:58.000Z,Benz,2022-09-01T13:50:37.678Z,privileged,7C727221A8E4645C17002DF03754AB66,3371,2025-11-06,2025-11-06,10,3362,EUR,50,Vacation,O,070002,000043
2021-10-07T01:09:08.000Z,Marshall,2022-09-01T13:50:37.678Z,privileged,7D727221A8E4645C17002DF03754AB66,3372,2025-11-06,2025-11-06,10,3337,EUR,50,Business Trip,O,070038,000245
2021-10-18T19:43:45.000Z,Sudhoff,2022-09-01T13:50:37.678Z,privileged,7E727221A8E4645C17002DF03754AB66,3373,2025-11-06,2025-11-06,10,3337,EUR,50,Vacation,O,070004,000697
2021-10-07T11:09:10.000Z,Schneider,2022-09-01T13:50:37.678Z,privileged,7F727221A8E4645C17002DF03754AB66,3374,2025-11-06,2025-11-06,30,10055,EUR,65,"Business Trip for James, Dominik, Lee",O,070006,000438
2021-10-15T23:25:34.000Z,Schneider,2022-09-01T14:09:25.812Z,privileged,80727221A8E4645C17002DF03754AB66,3375,2025-11-06,2025-11-06,30,10270,EUR,100,Sightseeing in Frankfurt/Main,A,070028,000144
2021-10-20T23:16:19.000Z,Buchholm,2022-09-01T13:50:37.678Z,privileged,81727221A8E4645C17002DF03754AB66,3376,2025-11-06,2025-11-06,30,10442,EUR,65,"Business Trip for Georg, Lothar, Benjamin",O,070006,000690
2021-10-10T01:47:06.000Z,Legrand,2022-09-01T13:50:37.678Z,privileged,82727221A8E4645C17002DF03754AB66,3377,2025-11-06,2025-11-06,10,3478,EUR,50,Business Trip to Germany,O,070019,000060
2021-10-17T18:36:32.000Z,Meier,2022-09-01T13:50:37.678Z,privileged,83727221A8E4645C17002DF03754AB66,3378,2025-11-06,2025-11-06,10,3474,EUR,50,Vacation for Fabio,O,070014,000692
2021-10-05T12:40:52.000Z,Heller,2022-09-01T13:50:37.678Z,privileged,84727221A8E4645C17002DF03754AB66,3379,2025-11-06,2025-11-06,20,7063,EUR,65,"Business Trip for Horst, Andreas",O,070009,000632
2021-10-13T08:40:47.000Z,Miguel,2022-09-01T14:09:25.812Z,privileged,85727221A8E4645C17002DF03754AB66,3380,2025-11-06,2025-11-06,30,10659,EUR,100,Sightseeing in Frankfurt/Main,A,070027,000605
2021-10-16T18:40:48.000Z,Buehler,2022-09-01T14:09:25.812Z,privileged,86727221A8E4645C17002DF03754AB66,3381,2025-11-06,2025-11-06,20,7184,EUR,100,Sightseeing in Frankfurt/Main,A,070027,000339
2021-10-08T04:23:00.000Z,Detemple,2022-09-01T13:50:37.678Z,privileged,87727221A8E4645C17002DF03754AB66,3382,2025-11-06,2025-11-06,20,7244,EUR,65,Vacation,O,070049,000314
2021-10-14T11:43:28.000Z,Jacqmain,2022-09-01T14:09:25.812Z,privileged,88727221A8E4645C17002DF03754AB66,3383,2025-11-06,2025-11-06,10,3645,EUR,100,Visiting Ida,A,070035,000564
2021-10-04T04:55:13.000Z,Pan,2022-09-01T14:09:25.812Z,privileged,89727221A8E4645C17002DF03754AB66,3384,2025-11-06,2025-11-06,20,7420,EUR,100,Business Trip,A,070036,000477
2021-10-04T18:11:18.000Z,Becker,2022-09-01T14:09:25.812Z,privileged,8A727221A8E4645C17002DF03754AB66,3385,2025-11-06,2025-11-06,20,7292,EUR,100,Visiting Ruth,A,070035,000479
2021-10-22T05:11:33.000Z,Picard,2022-09-01T13:50:37.678Z,privileged,8B727221A8E4645C17002DF03754AB66,3386,2025-11-06,2025-11-06,10,3707,EUR,50,Business Trip to Germany,O,070016,000709
2021-10-10T07:51:22.000Z,Columbo,2022-09-01T13:50:37.678Z,privileged,8C727221A8E4645C17002DF03754AB66,3387,2025-11-06,2025-11-06,30,11173,EUR,65,"Vacation for Georg, James, Theresia",O,070015,000315
2021-10-07T00:55:25.000Z,Henry,2022-09-01T13:50:37.678Z,privileged,8D727221A8E4645C17002DF03754AB66,3388,2025-11-06,2025-11-06,10,3740,EUR,50,Vacation for Mathilde,O,070015,000500
2021-10-02T04:41:15.000Z,Dumbach,2022-09-01T13:50:37.678Z,privileged,8E727221A8E4645C17002DF03754AB66,3389,2025-11-06,2025-11-06,20,7571,EUR,65,Vacation to Germany,O,070025,000274
2021-10-02T01:06:37.000Z,Heller,2022-09-01T13:50:37.678Z,privileged,8F727221A8E4645C17002DF03754AB66,3390,2025-11-06,2025-11-06,10,3777,EUR,50,Vacation,O,070043,000350
2021-10-18T06:55:17.000Z,Becker,2022-09-01T13:50:37.678Z,privileged,90727221A8E4645C17002DF03754AB66,3391,2025-11-06,2025-11-06,20,7545,EUR,65,Vacation,O,070041,000035
2021-10-18T22:23:04.000Z,Illner,2022-09-01T13:50:37.678Z,privileged,91727221A8E4645C17002DF03754AB66,3392,2025-11-06,2025-11-06,30,11528,EUR,65,Vacation,O,070046,000509
2021-10-05T16:13:38.000Z,Sudhoff,2022-09-01T13:50:37.678Z,privileged,92727221A8E4645C17002DF03754AB66,3393,2025-11-06,2025-11-06,10,3863,EUR,50,Vacation,O,070050,000280
2021-10-02T02:55:11.000Z,Kirk,2022-09-01T14:09:25.812Z,privileged,93727221A8E4645C17002DF03754AB66,3394,2025-11-06,2025-11-06,10,3896,EUR,100,Visiting Max,A,070032,000648
2021-10-08T06:48:03.000Z,Hansmann,2022-09-01T13:50:37.678Z,privileged,94727221A8E4645C17002DF03754AB66,3395,2025-11-06,2025-11-06,30,11753,EUR,65,Vacation,O,070003,000531
2021-10-03T05:27:28.000Z,Meier,2022-09-01T13:50:37.678Z,privileged,95727221A8E4645C17002DF03754AB66,3396,2025-11-06,2025-11-06,20,7814,EUR,65,"Vacation for Peter, Jean-Luc",O,070013,000522
2021-10-17T13:07:37.000Z,Martin,2022-09-01T13:50:37.678Z,privileged,96727221A8E4645C17002DF03754AB66,3397,2025-11-06,2025-11-06,10,3965,EUR,50,Business Trip for Christoph,O,070010,000377
2021-10-17T12:42:53.000Z,Sudhoff,2022-09-01T13:50:37.678Z,privileged,97727221A8E4645C17002DF03754AB66,3398,2025-11-06,2025-11-06,20,7963,EUR,65,Vacation,O,070005,000487
2021-10-13T07:06:15.000Z,Gueldenpfenn,2022-09-01T14:09:25.812Z,privileged,98727221A8E4645C17002DF03754AB66,3399,2025-11-06,2025-11-06,20,7985,EUR,100,Visiting Cindy,A,070031,000159
2021-10-05T20:08:37.000Z,Eichbaum,2022-09-01T13:50:37.678Z,privileged,99727221A8E4645C17002DF03754AB66,3400,2025-11-06,2025-11-06,20,8184,EUR,65,Vacation,O,070042,000644
2021-10-14T15:37:02.000Z,Barth,2022-09-01T13:50:37.678Z,privileged,9A727221A8E4645C17002DF03754AB66,3401,2025-11-06,2025-11-06,30,12269,EUR,65,Vacation to Germany,O,070023,000325
2021-10-18T15:47:07.000Z,Kreiss,2022-09-01T14:09:25.812Z,privileged,9B727221A8E4645C17002DF03754AB66,3402,2025-11-06,2025-11-06,30,12470,EUR,100,Sightseeing in Frankfurt/Main,A,070030,000016
2021-10-10T04:26:19.000Z,Zimmermann,2022-09-01T14:09:25.812Z,privileged,9C727221A8E4645C17002DF03754AB66,3403,2025-11-06,2025-11-06,10,4200,EUR,100,Sightseeing in Frankfurt/Main,A,070030,000009
2021-10-04T12:02:19.000Z,Kramer,2022-09-01T13:50:37.678Z,privileged,9D727221A8E4645C17002DF03754AB66,3404,2025-11-06,2025-11-06,20,8440,EUR,65,Vacation,O,070048,000131
2021-10-06T06:34:53.000Z,Picard,2022-09-01T13:50:37.678Z,privileged,9E727221A8E4645C17002DF03754AB66,3405,2025-11-06,2025-11-06,10,4200,EUR,50,Business Trip to Germany,O,070019,000121
2021-10-05T16:15:31.000Z,Moyano,2022-09-01T13:50:37.678Z,privileged,9F727221A8E4645C17002DF03754AB66,3406,2025-11-06,2025-11-06,20,8409,EUR,65,Vacation,O,070004,000553
2021-10-20T04:03:18.000Z,Deichgraeber,2022-09-01T13:50:37.678Z,privileged,A0727221A8E4645C17002DF03754AB66,3407,2025-11-06,2025-11-06,20,8633,EUR,65,"Vacation for Chantal, August",O,070011,000156
2021-10-06T21:05:55.000Z,Kramer,2022-09-01T14:09:25.812Z,privileged,A1727221A8E4645C17002DF03754AB66,3408,2025-11-06,2025-11-06,30,12822,EUR,100,Sightseeing in Frankfurt/Main,A,070030,000641
2021-10-05T14:39:53.000Z,Müller,2022-09-01T13:50:37.678Z,privileged,A2727221A8E4645C17002DF03754AB66,3409,2025-11-06,2025-11-06,10,4327,EUR,50,Vacation to Germany,O,070022,000560
2021-10-01T23:31:06.000Z,Fischmann,2022-09-01T13:50:37.678Z,privileged,A3727221A8E4645C17002DF03754AB66,3410,2025-11-06,2025-11-06,30,13015,EUR,65,"Vacation for Peter, Salvador, James",O,070015,000569
2021-10-05T06:46:59.000Z,Illner,2022-09-01T13:50:37.678Z,privileged,A4727221A8E4645C17002DF03754AB66,3411,2025-11-06,2025-11-06,10,4400,EUR,50,Vacation to Germany,O,070025,000663
2021-10-17T07:38:51.000Z,Mechler,2022-09-01T13:50:37.678Z,privileged,A5727221A8E4645C17002DF03754AB66,3412,2025-11-06,2025-11-06,10,4390,EUR,50,Vacation,O,070042,000019
2021-10-15T11:19:12.000Z,Matthaeus,2022-09-01T14:09:25.812Z,privileged,A6727221A8E4645C17002DF03754AB66,3413,2025-11-06,2025-11-06,30,13198,EUR,100,Business Trip,A,070036,000043
2021-10-08T16:47:06.000Z,Sommer,2022-09-01T13:50:37.678Z,privileged,A7727221A8E4645C17002DF03754AB66,3414,2025-11-06,2025-11-06,20,9107,EUR,65,"Business Trip for Andreas, Roland",O,070010,000574
2021-10-13T17:09:04.000Z,Koller,2022-09-01T13:50:37.678Z,privileged,A8727221A8E4645C17002DF03754AB66,3415,2025-11-06,2025-11-06,20,9059,EUR,65,"Business Trip for Georg, Illya",O,070008,000600
2021-10-19T02:41:35.000Z,Miguel,2022-09-01T13:50:37.678Z,privileged,A9727221A8E4645C17002DF03754AB66,3416,2025-11-06,2025-11-06,10,4598,EUR,50,Vacation to Germany,O,070023,000686
2021-10-10T17:40:42.000Z,Simonen,2022-09-01T13:50:37.678Z,privileged,AA727221A8E4645C17002DF03754AB66,3417,2025-11-06,2025-11-06,10,4590,EUR,50,Vacation,O,070005,000094
2021-10-06T04:07:45.000Z,Sisko,2022-09-01T13:50:37.678Z,privileged,AB727221A8E4645C17002DF03754AB66,3418,2025-11-06,2025-11-06,20,9179,EUR,65,Business Trip to Germany,O,070020,000219
2021-10-08T21:50:18.000Z,Barth,2022-09-01T14:09:25.812Z,privileged,AC727221A8E4645C17002DF03754AB66,3419,2025-11-06,2025-11-06,10,4614,EUR,100,Sightseeing in Frankfurt/Main,A,070028,000002
2021-10-21T20:56:36.000Z,Martin,2022-09-01T13:50:37.678Z,privileged,AD727221A8E4645C17002DF03754AB66,3420,2025-11-06,2025-11-06,20,9295,EUR,65,Vacation,O,070042,000257
2021-10-07T14:13:24.000Z,Mustermann,2022-09-01T13:50:37.678Z,privileged,AE727221A8E4645C17002DF03754AB66,3421,2025-11-06,2025-11-06,20,9277,EUR,65,Vacation to Germany,O,070025,000481
2021-10-03T23:47:05.000Z,Benz,2022-09-01T14:09:25.812Z,privileged,AF727221A8E4645C17002DF03754AB66,3422,2025-11-06,2025-11-06,30,13899,EUR,100,Visiting Ulla,A,070034,000375
2021-10-07T15:37:08.000Z,Benz,2022-09-01T13:50:37.678Z,privileged,B0727221A8E4645C17002DF03754AB66,3423,2025-11-06,2025-11-06,20,9552,EUR,65,Business Trip to Germany,O,070016,000685
2021-10-06T21:43:51.000Z,Benz,2022-09-01T13:50:37.678Z,privileged,B1727221A8E4645C17002DF03754AB66,3424,2025-11-06,2025-11-06,10,4790,EUR,50,Vacation for Salvador,O,070011,000111
2021-10-14T17:29:01.000Z,Neubasler,2022-09-01T14:09:25.812Z,privileged,B2727221A8E4645C17002DF03754AB66,3425,2025-11-06,2025-11-06,30,14282,EUR,100,Visiting Jean,A,070031,000135
2022-01-04T04:20:26.000Z,Trensch,2022-09-01T13:50:37.678Z,privileged,B3727221A8E4645C17002DF03754AB66,3426,2022-09-03,2022-09-03,20,4750,JPY,65,Business Trip to Japan,O,070016,000094
2022-01-04T03:44:14.000Z,Moyano,2022-09-01T14:09:25.812Z,privileged,B4727221A8E4645C17002DF03754AB66,3427,2022-09-03,2022-09-03,30,7177,JPY,100,Visiting Ruth,A,070031,000421
2022-01-04T00:30:17.000Z,Lindwurm,2022-09-01T13:50:37.678Z,privileged,B5727221A8E4645C17002DF03754AB66,3428,2022-09-03,2022-09-03,20,4737,JPY,65,"Business Trip for Irmtraut, Gisela",O,070007,000057
2022-01-04T15:12:43.000Z,Prinz,2022-09-01T13:50:37.678Z,privileged,B6727221A8E4645C17002DF03754AB66,3429,2022-09-03,2022-09-03,20,4743,JPY,65,Vacation to Japan,O,070022,000626
2022-01-04T02:26:35.000Z,Eichbaum,2022-09-01T14:09:25.812Z,privileged,B7727221A8E4645C17002DF03754AB66,3430,2022-09-03,2022-09-03,10,2354,JPY,100,Visiting Harish,A,070034,000457
2022-01-04T09:15:53.000Z,Cesari,2022-09-01T13:50:37.678Z,privileged,B8727221A8E4645C17002DF03754AB66,3431,2022-09-03,2022-09-03,10,2384,JPY,50,Vacation to Japan,O,070024,000132
2022-01-04T21:35:06.000Z,Schneider,2022-09-01T14:09:25.812Z,privileged,B9727221A8E4645C17002DF03754AB66,3432,2022-09-03,2022-09-03,10,2434,JPY,100,"Sightseeing in Tokyo, Honshu",A,070029,000560
2022-01-04T19:37:50.000Z,Mustermann,2022-09-01T13:50:48.589Z,privileged,BA727221A8E4645C17002DF03754AB66,3433,2022-09-03,2022-09-03,30,7102,JPY,65,Vacation,O,070043,000418
2022-01-04T20:06:56.000Z,Babilon,2022-09-01T13:50:48.589Z,privileged,BB727221A8E4645C17002DF03754AB66,3434,2022-09-03,2022-09-03,10,2363,JPY,50,Business Trip for Ruth,O,070009,000660
2022-01-04T01:26:43.000Z,Heller,2022-09-01T13:50:48.589Z,privileged,BC727221A8E4645C17002DF03754AB66,3435,2022-09-03,2022-09-03,30,7136,JPY,65,Vacation,O,070045,000291
2022-01-04T15:45:37.000Z,Prinz,2022-09-01T13:50:48.589Z,privileged,BD727221A8E4645C17002DF03754AB66,3436,2022-09-03,2022-09-03,10,2362,JPY,50,Business Trip for Dominik,O,070008,000431
2022-01-04T04:34:15.000Z,Dumbach,2022-09-01T13:50:48.589Z,privileged,BE727221A8E4645C17002DF03754AB66,3437,2022-09-03,2022-09-03,20,4728,JPY,65,Vacation,O,070047,000423
2022-01-04T22:56:23.000Z,Dumbach,2022-09-01T13:50:48.589Z,privileged,BF727221A8E4645C17002DF03754AB66,3438,2022-09-03,2022-09-03,20,4708,JPY,65,Vacation to Japan,O,070024,000346
2022-01-04T11:16:17.000Z,Cesari,2022-09-01T13:50:48.589Z,privileged,C0727221A8E4645C17002DF03754AB66,3439,2022-09-03,2022-09-03,20,4736,JPY,65,"Business Trip for Harish, Ulla",O,070007,000387
2022-01-04T05:57:44.000Z,Weiss,2022-09-01T13:50:48.589Z,privileged,C1727221A8E4645C17002DF03754AB66,3440,2022-09-03,2022-09-03,10,2354,JPY,50,Vacation,O,070046,000112
2022-01-04T01:42:12.000Z,Weiss,2022-09-01T13:50:48.589Z,privileged,C2727221A8E4645C17002DF03754AB66,3441,2022-09-03,2022-09-03,20,4735,JPY,65,"Business Trip for Ida, Lothar",O,070007,000517
2022-01-04T11:46:07.000Z,Detemple,2022-09-01T14:09:25.812Z,privileged,C3727221A8E4645C17002DF03754AB66,3442,2022-09-03,2022-09-03,10,2354,JPY,100,"Sightseeing in Tokyo, Honshu",A,070028,000307
2022-01-04T02:30:11.000Z,Detemple,2022-09-01T14:09:25.812Z,privileged,C4727221A8E4645C17002DF03754AB66,3443,2022-09-03,2022-09-03,20,4725,JPY,100,"Sightseeing in Tokyo, Honshu",A,070028,000109
2022-01-04T12:23:15.000Z,Mechler,2022-09-01T13:50:48.589Z,privileged,C5727221A8E4645C17002DF03754AB66,3444,2022-09-03,2022-09-03,20,4714,JPY,65,Vacation,O,070002,000462
2022-01-04T17:16:10.000Z,Gueldenpfenn,2022-09-01T14:09:25.812Z,privileged,C6727221A8E4645C17002DF03754AB66,3445,2022-09-03,2022-09-03,30,7088,JPY,100,"Sightseeing in Tokyo, Honshu",A,070029,000124
2022-01-04T02:42:42.000Z,Hunter,2022-09-01T13:50:48.589Z,privileged,C7727221A8E4645C17002DF03754AB66,3446,2022-09-03,2022-09-03,10,2364,JPY,50,Vacation,O,070003,000137
